Serial,Numero_Parte,Prueba,Limit_Inf,Limit_Sup,Salida_Real,Tiempo,Estatus
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JB2_28 F88 K4,0,4,0.02,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JC_28 F11 K9,0,4,0.02,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JE_21 F42 K10,0,4,0.029999999,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JB1_36 F52 K12,0,4,0.035,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JC23 F33L K13,0,4,0.02,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JC_30 F39 K15,0,4,0.02,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JB2_20 F87 K16,0,4,0,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JB2_38 F57 K17,0,4,0.01,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JE_44 F26 K18,0,4,0,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JB1_48 F51 K22,0,4,0.01,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JE_42 F8 K23,0,4,0.01,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 1_Check JB1_38 F89 K24,0,4,0.02,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 2_Check JB2_34 F78R K20,0,4,0.005,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 2_Check JE-28 F37 K7,0,4,0.02,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 2_Check JB2_2 F71 K3,0,4,0.005,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_Relays Off Check_Read Channels Milvus 2_Check JE_3 F41 K11,0,4,0.005,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_K1 On,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_F69 JB1_26,,,0.041106746,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_K1 Off,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Read All Channels,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_26 F69 K1,0,4,2.079999924,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JC13 F12 K2,0,4,1.875,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_28 F88 K4,0,4,1.75,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_15 F55 K8,0,4,1.394999981,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JC_28 F11 K9,0,4,1.590000033,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JE_21 F42 K10,0,4,1.485000014,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_36 F52 K12,0,4,1.534999967,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JC23 F33L K13,0,4,2.144999981,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JC_30 F39 K15,0,4,1.730000019,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_20 F87 K16,0,4,0,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_38 F57 K17,0,4,1.75999999,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JE_44 F26 K18,0,4,1.779999971,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_31 F64 K19,0,4,1.320000052,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JE_18 F5 K21,0,4,1.600000024,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_48 F51 K22,0,4,1.539999962,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JE_42 F8 K23,0,4,2.015000105,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_38 F89 K24,0,4,1.980000019,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_16 F86 K25,0,4,1.409999967,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 2_Read All Channels,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 2_Check JB2_34 F78R K20,0,4,0.25999999,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 2_Check JE-28 F37 K7,0,4,0.284999996,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 2_Check JB2_2 F71 K3,0,4,0.270000011,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K1 31XX_Relays Off Check_Read Channels Milvus 2_Check JE_3 F41 K11,0,4,0.25999999,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_K3 BAT On,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_K3 On,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_F71 JB2_2,,,0.045872744,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_K3 Off,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_K3 BAT Off,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Read All Channels,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_26 F69 K1,0,4,0.005,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JC13 F12 K2,0,4,0.479999989,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_28 F88 K4,0,4,0.400000006,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_15 F55 K8,0,4,0.335000008,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JC_28 F11 K9,0,4,0.405000001,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JE_21 F42 K10,0,4,0.36500001,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_36 F52 K12,0,4,0.405000001,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JC23 F33L K13,0,4,0.600000024,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JC_30 F39 K15,0,4,0.414999992,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_20 F87 K16,0,4,0,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_38 F57 K17,0,4,0.409999996,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JE_44 F26 K18,0,4,0.435000002,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_31 F64 K19,0,4,0.340000004,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JE_18 F5 K21,0,4,0.469999999,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_48 F51 K22,0,4,0.375,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JE_42 F8 K23,0,4,0.504999995,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_38 F89 K24,0,4,0.49000001,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_16 F86 K25,0,4,0.360000014,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 2_Read All Channels,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 2_Check JB2_34 F78R K20,0,4,0.125,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 2_Check JE-28 F37 K7,0,4,0.155000001,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 2_Check JB2_2 F71 K3,0,4,0.354999989,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K3 31XX_Relays Off Check_Read Channels Milvus 2_Check JE_3 F41 K11,0,4,0.125,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K5-K6 31XX_K5 Coil GND On,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K5-K6 31XX_K5 On,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K5-K6 31XX_F58 K6 NC JB2_46,,,0.041106746,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K5-K6 31XX_K6 On,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K5-K6 31XX_F58 K6 NA JB2_48,,,0.183490977,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K5-K6 31XX_K6 Off,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K5-K6 31XX_K5 Off,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K5-K6 31XX_K5 Coil GND Off,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_K7 On,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Checa Salidas_F31 JE_27,,,0.260938466,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Checa Salidas_F37 JE_28,,,0.064340994,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Checa Salidas_F25R JE_34,,,0.250214994,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Checa Salidas_F25L JE_26,,,0.23293823,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Checa Salidas_F73 JB2_25,,,0.350896716,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_K7 Off,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Read All Channels,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JB1_26 F69 K1,0,4,0.005,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JC13 F12 K2,0,4,2.035000086,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JB2_28 F88 K4,0,4,1.794999957,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JB2_15 F55 K8,0,4,1.475000024,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JC_28 F11 K9,0,4,1.684999943,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JE_21 F42 K10,0,4,1.570000052,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JB1_36 F52 K12,0,4,1.679999948,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JC23 F33L K13,0,4,2.279999971,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JC_30 F39 K15,0,4,1.875,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JB2_20 F87 K16,0,4,0,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JB2_38 F57 K17,0,4,1.924999952,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JE_44 F26 K18,0,4,1.945000052,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JB2_31 F64 K19,0,4,1.450000048,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JE_18 F5 K21,0,4,1.745000005,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JB1_48 F51 K22,0,4,1.679999948,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JE_42 F8 K23,0,4,2.230000019,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JB1_38 F89 K24,0,4,2.160000086,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 1_Check JB1_16 F86 K25,0,4,1.495000005,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 2_Read All Channels,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 2_Check JB2_34 F78R K20,0,4,0.50999999,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 2_Check JE-28 F37 K7,0,4,1.13499999,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 2_Check JB2_2 F71 K3,0,4,0.524999976,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K7 31XX1_Relays Off Check_Read Channels Milvus 2_Check JE_3 F41 K11,0,4,0.50999999,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K8 31XX_K8 BAT On,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K8 31XX_K8 On,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K8 31XX_F55 JB2_15,,,0.019063998,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K8 31XX_K8 Off,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K8 31XX_Relays Off Check_Read Channels Milvus 1_Read All Channels,,,,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K8 31XX_Relays Off Check_Read Channels Milvus 1_Check JB1_26 F69 K1,0,4,0.005,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K8 31XX_Relays Off Check_Read Channels Milvus 1_Check JC13 F12 K2,0,4,1.934999943,23:57:35,Pasa
261661595,7371-0199-30,Main_Voltage Drop Test_K8 31XX_Relays Off Check_Read Channels Milvus 1_Check JB2_28 F88 K4,0,4,1.769999981,23:57:35,Pasa
